sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.833333333333333,8.5,35.3,-0.35681170118675887,-0.27926827440024926,0.345,0.3807805629715229,-0.4081864418895571,0,-0.43964989735154675,0.02370361907384668,40.63017583780956,0.17435302316958812,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.0,8.5,35.3,-0.3596418287264625,-0.28072506198448915,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44230842704113993,0.0233600463134146,41.1230366950611,0.16933532382180314,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.1666666666666665,8.5,35.3,-0.3631793639326514,-0.2825207624418907,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44560391230710067,0.022912915391801934,41.73810622841104,0.16291492264138957,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.333333333333333,8.5,35.3,-0.36714685316866275,-0.2845257210386184,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4492901060435782,0.022405136040108208,42.43150730510581,0.15577412989396358,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.5,8.5,35.3,-0.3713588906660805,-0.2866521993091191,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45320125616369417,0.021864612607501537,43.173470374610375,0.1483486975411097,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.6666666666666665,8.5,35.3,-0.37569028681573624,-0.2888401970929747,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45722461590172087,0.02130965567683551,43.94343044948238,0.1409136383713226,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.833333333333333,8.5,35.3,-0.38005602692863666,-0.29104843205108455,0.345,0.3807805629715229,-0.4081864418895571,0,-0.46128303353751277,0.02075232329179697,44.72699406900251,0.13363912167505201,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.0,8.5,35.3,-0.38439834684264573,-0.293248461576814,0.345,0.3807805629715229,-0.4081864418895571,0,-0.46532365816754795,0.02020053300916631,45.514001238447996,0.12662685523733253,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.166666666666666,8.5,35.3,-0.3886782214094518,-0.2954207716214511,0.345,0.3807805629715229,-0.4081864418895571,0,-0.469310457947137,0.019659424712228615,46.297251962244815,0.11993384960456561,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.333333333333333,8.5,35.3,-0.3928696552575544,-0.2975521263652363,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47321917224335885,0.019132255921427605,47.071649010408734,0.11358801935248651,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.5,35.3,-0.39695579121192603,-0.29963374341111554,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47703385091664036,0.018620999259065612,47.833608655710925,0.10759847827558426,4.980468750000001
